submission,_elapsed,ip_address,user_agent,orig,userid,lastupdated,mygroup,status,om1,om2,sl1,sl2,sl3,sl4,topic,numcompleted,teacher,typedelib,uniqueid,pips1,pips2,pips3,pips4,similar,pips5
1,216230,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584267,1584267,1538666616,,,100,0,100,100,100,100,6,1,18,3,f01282003,100,0,100,100,49,49
1,164103,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584274,1584274,1538666642,,,100,100,100,100,100,100,NULL,NULL,18,3,d09252002,49,0,100,100,46,50
1,191386,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584271,1584271,1538666652,,,100,100,100,50,66,76,NULL,NULL,18,NULL,vr01042003,50,0,100,100,19,66
1,251093,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584268,1584268,1538666667,,,50,50,50,50,50,50,NULL,1,18,NULL,c07293003,50,50,50,50,50,50
1,236115,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584270,1584270,1538666675,,,50,60,81,50,56,59,NULL,NULL,18,NULL,l01082003,72,15,65,50,56,42
1,208138,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584275,1584275,1538666690,,,73,50,67,66,72,66,NULL,NULL,18,NULL,a02052003,49,27,50,44,50,26
1,275505,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584269,1584269,1538666693,,,60,58,56,59,60,69,5,2,7,1,i09072003,55,32,55,59,58,50
1,208975,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584276,1584276,1538666698,,,27,53,30,22,61,60,NULL,2,18,3,d06302003,67,10,67,29,67,50
1,232143,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584272,1584272,1538666701,,,100,100,100,100,100,100,6,1,18,3,D01312003,100,0,100,100,50,50
1,193725,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584277,1584277,1538666701,,,50,50,50,50,50,50,8,2,18,2,nov1502,51,50,58,26,50,50
1,235069,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584273,1584273,1538666705,,,100,100,63,76,89,100,NULL,NULL,NULL,NULL,p26082003,39,73,100,79,54,33
1,364879,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584263,1584263,1538666717,,,100,100,17,100,1,66,NULL,NULL,18,1,"juan september 8,2003,",79,9,100,100,16,3
1,130818,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584278,1584278,1538666763,,,50,50,50,50,50,50,6,3,18,3,a2002,50,50,50,50,50,50
1,44929,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584283,1584283,1538666784,,,50,50,50,50,50,50,8,2,18,1,i04302003,50,50,50,50,50,50
1,202345,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584279,1584279,1538666843,,,100,100,96,100,100,100,NULL,NULL,18,3,em04292003,100,19,100,100,60,0
1,178823,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584281,1584281,1538666875,,,54,75,50,50,50,50,6,1,18,1,E03122003,89,41,79,65,50,53
1,432497,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584280,1584280,1538667123,,,65,100,21,29,19,32,8,1,10,3,A09112003,100,19,100,77,22,7
1,492148,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584282,1584282,1538667196,,,64,87,60,50,75,85,5,2,NULL,NULL,I02242003,65,0,83,81,0,0
1,112872,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584305,1584305,1538670276,,,100,100,100,81,39,76,NULL,NULL,NULL,3,a01092003,100,26,50,75,72,50
1,129092,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584301,1584301,1538670278,,,100,56,66,40,90,37,NULL,NULL,NULL,NULL,f10312002,100,22,50,100,67,69
1,121923,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584304,1584304,1538670282,,,90,28,50,100,85,100,NULL,NULL,18,NULL,y081903,84,0,100,100,100,50
1,191043,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584296,1584296,1538670288,,,100,100,50,100,100,100,6,NULL,18,3,m06052003,100,18,100,100,50,50
1,220261,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584294,1584294,1538670289,,,37,100,11,90,60,53,6,1,18,3,f070103,56,83,100,82,77,0
1,231658,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584297,1584297,1538670341,,,83,100,50,88,85,85,NULL,NULL,NULL,NULL,l08052003,87,18,19,85,70,18
1,218828,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584308,1584308,1538670393,,,50,50,50,50,50,50,NULL,NULL,NULL,NULL,i11042002,50,50,50,50,50,50
1,240462,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584302,1584302,1538670395,,,73,100,64,78,59,63,NULL,NULL,18,NULL,c07132003,40,64,82,55,86,53
1,213973,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584309,1584309,1538670396,,,58,84,78,81,78,64,6,1,18,3,nob7zpr,75,19,75,60,60,36
1,330896,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584295,1584295,1538670419,,,67,53,50,100,64,100,6,3,18,3,a07152003,64,0,100,100,58,50
1,190851,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584314,1584314,1538670420,,,59,100,24,67,57,50,NULL,NULL,18,3,m01052003,72,62,86,50,100,50
1,276543,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584300,1584300,1538670423,,,73,70,70,80,27,100,8,3,18,3,S04132003,100,32,100,100,71,68
1,246002,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584310,1584310,1538670432,,,100,82,100,98,81,100,6,1,18,3,L110402,93,10,18,100,1,17
1,279328,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584307,1584307,1538670447,,,84,100,66,77,66,73,8,1,18,1,h15022003,82,14,50,89,29,50
1,342115,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584298,1584298,1538670467,,,77,64,78,82,56,76,NULL,NULL,18,NULL,d02142003,50,0,100,85,55,0
1,228860,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584317,1584317,1538670468,,,100,100,100,100,100,100,6,1,NULL,3,,100,0,100,100,50,100
1,256698,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584313,1584313,1538670480,,,100,63,53,100,100,100,NULL,NULL,NULL,NULL,t03062003,100,0,43,87,50,50
1,283329,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584311,1584311,1538670480,,,63,73,95,77,78,57,NULL,NULL,18,NULL,C06142003,95,4,98,94,50,50
1,157993,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584320,1584320,1538670481,,,97,93,81,70,63,50,NULL,NULL,NULL,NULL,j01022003,24,24,47,54,50,61
1,271160,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584318,1584318,1538670521,,,67,20,78,82,71,100,NULL,NULL,NULL,NULL,k011403,41,14,69,21,23,66
1,99389,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584322,1584322,1538670526,,,62,100,71,0,100,0,NULL,NULL,NULL,NULL,JA04242003,100,0,100,100,100,100
1,348739,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584315,1584315,1538670582,,,87,62,100,100,100,100,6,1,18,3,k06292003,48,0,0,100,74,43
1,291278,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584321,1584321,1538670648,,,68,60,74,77,77,79,6,2,18,3,S 07282003,70,43,50,79,46,62
1,463567,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584316,1584316,1538670701,,,82,66,64,100,81,100,NULL,NULL,NULL,NULL,k10192002,100,29,51,74,54,73
1,428963,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584319,1584319,1538670735,,,61,67,63,34,41,37,NULL,4,18,1,I10262002,46,57,64,73,49,50
1,300773,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584324,1584324,1538670761,,,73,91,50,50,71,72,6,2,18,3,m02192003,67,54,39,53,42,50
1,442635,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584323,1584323,1538670883,,,59,57,74,69,83,50,NULL,NULL,NULL,NULL,m07162003,43,50,56,67,78,50
1,168016,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584373,1584373,1538677171,,,86,84,48,68,50,50,6,1,18,3,t04142003,100,100,10,79,100,100
1,183662,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584372,1584372,1538677174,,,84,85,85,85,85,85,NULL,NULL,18,1,t12122002,79,19,19,82,50,50
1,220698,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584370,1584370,1538677177,,,70,71,56,79,59,76,NULL,NULL,18,NULL,d05242003,76,25,72,72,59,50
1,60140,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584377,1584377,1538677398,,,74,71,69,67,66,64,6,NULL,NULL,NULL,,68,38,64,65,71,74
1,315847,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584371,1584371,1538677286,,,86,100,50,72,100,100,NULL,NULL,18,NULL,y09302002,75,41,65,85,100,75
1,244307,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584378,1584378,1538677313,,,50,100,100,100,50,100,6,2,18,3,L011803,50,50,50,100,50,50
1,283500,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10176.76.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.190 Safari/537.36",1584375,1584375,1538677320,,,6,100,5,89,0,98,NULL,NULL,7,NULL,b12242002,13,93,93,53,30,76
1,241933,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584380,1584380,1538677321,,,76,67,50,69,80,75,NULL,NULL,18,NULL,e03042003,84,6,100,100,49,14
1,257778,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584381,1584381,1538677344,,,47,38,53,68,21,81,NULL,3,12,3,JUan February 17 03,77,64,58,63,77,57
1,298155,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584384,1584384,1538677399,,,60,67,61,60,47,58,6,2,18,3,a05092003,50,63,64,50,60,42
1,233458,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584386,1584386,1538677407,,,63,85,65,50,36,40,NULL,NULL,18,NULL,j06112003,29,30,66,15,34,35
1,312093,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584383,1584383,1538677413,,,63,56,44,62,50,53,NULL,NULL,18,NULL,,39,0,75,67,5,0
1,341936,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584379,1584379,1538677417,,,56,57,60,63,80,100,NULL,NULL,18,NULL,v07212003,50,50,68,60,50,45
1,330397,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584382,1584382,1538677425,,,54,55,55,44,45,58,6,2,18,3,j6192003,33,33,29,63,41,33
1,385431,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584376,1584376,1538677438,,,100,91,67,75,32,72,NULL,1,NULL,NULL,c01012003,82,6,97,49,0,94
1,420780,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584374,1584374,1538677456,,,60,83,18,11,50,50,6,2,18,3,a01082003,19,10,67,100,25,0
1,277239,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584387,1584387,1538677471,,,100,100,100,100,100,50,NULL,NULL,18,NULL,M)06182003,100,0,100,100,0,100
1,206614,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584389,1584389,1538677472,,,100,88,94,92,90,83,5,1,18,1,E122002,66,0,100,100,1,18
1,272802,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584388,1584388,1538677476,,,94,100,99,100,98,100,NULL,NULL,18,NULL,I032803,100,0,100,100,0,62
1,255644,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584390,1584390,1538677530,,,86,65,65,85,79,78,NULL,NULL,13,NULL,R09192002,50,28,68,100,29,33
1,277720,204.228.117.196,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1584564,1584564,1538747314,,,50,50,50,50,50,50,NULL,NULL,NULL,NULL,,50,50,50,50,50,50
1,178119,138.197.159.205,"Mozilla/5.0 (X11; CrOS x86_64 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1584631,1584631,1538765943,,,63,38,78,100,77,78,4,1,5,3,g01012004,100,50,63,100,58,68
1,291402,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584625,1584625,1538765950,,,61,31,69,66,100,76,4,1,5,3,a01092004,76,37,65,79,55,89
1,254052,204.228.117.196,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584626,1584626,1538765954,,,99,98,97,98,100,100,4,1,5,3,G010203,100,98,100,100,99,100
1,185962,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584632,1584632,1538765956,,,100,100,100,100,100,100,8,4,5,2,S050203,0,0,0,0,0,0
1,182173,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584636,1584636,1538765963,,,100,100,100,70,100,50,4,1,5,3,i11192003,34,38,100,100,100,50
1,181995,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584638,1584638,1538765967,,,56,63,65,71,70,47,4,2,5,3,c09192004,100,53,89,70,70,50
1,270810,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584627,1584627,1538765972,,,77,77,77,100,100,100,4,1,5,3,b06262004,100,32,100,100,21,50
1,229757,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584641,1584641,1538766020,,,62,33,59,100,100,100,4,1,5,3,b09262004,68,50,45,78,46,44
1,269949,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584630,1584630,1538766033,,,100,100,100,81,94,85,4,1,5,3,e06062004,100,0,100,84,27,73
1,168064,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584643,1584643,1538766040,,,79,49,100,100,100,100,4,1,5,3,h02122004,100,0,100,89,19,0
1,260961,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584639,1584639,1538766048,,,63,57,64,57,44,76,4,1,5,3,a6192004,93,0,100,93,59,44
1,262094,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584640,1584640,1538766050,,,69,70,100,100,88,67,4,1,5,3,y0142004,100,8,100,49,50,50
1,293196,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584624,1584624,1538766060,,,43,88,100,100,100,25,4,1,5,3,i08082004,100,24,100,86,69,10
1,327404,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584635,1584635,1538766106,,,68,100,36,50,67,82,4,1,5,3,s101403,100,12,100,100,50,50
1,137066,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584644,1584644,1538766117,,,100,87,80,100,22,62,4,2,5,3,,50,72,50,63,100,56
1,382460,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584629,1584629,1538766139,,,84,69,83,69,88,85,4,1,5,3,p01212004,92,61,50,45,28,50
1,390112,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584633,1584633,1538766163,,,50,50,100,100,50,50,4,1,5,3,G08082004,100,0,100,100,50,50
1,522242,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584637,1584637,1538766306,,,64,61,42,63,65,62,4,2,5,3,A01062004,78,36,69,67,68,50
1,522849,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.101 Safari/537.36",1584642,1584642,1538766320,,,100,80,89,100,29,61,8,1,5,3,e12182003,42,56,86,96,75,59
1,266343,151.188.201.173,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",1586153,1586153,1539129112,,,50,74,100,80,50,80,1,1,6,3,S07132005,88,18,100,88,50,31
1,206018,151.188.201.173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1586165,1586165,1539129138,,,100,100,89,98,99,95,1,1,6,3,a02052005,100,4,100,100,13,1
1,348278,151.188.201.173,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1586152,1586152,1539129153,,,76,36,62,70,62,100,1,1,6,3,A05062005,72,34,57,67,60,57
1,266104,151.188.201.173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1586159,1586159,1539129156,,,93,100,95,100,75,89,1,1,6,3,j10262004,100,0,100,100,16,59
1,255095,151.188.201.173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1586164,1586164,1539129180,,,63,99,100,80,81,77,1,1,6,3,v04282005,100,0,100,50,50,0
1,261139,172.58.184.252,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1586168,1586168,1539129213,,,81,73,91,100,80,76,1,1,6,3,A06142005,67,0,45,92,35,41
1,169914,151.188.201.173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1586170,1586170,1539129216,,,86,50,63,59,39,50,1,1,6,3,s10082004,80,27,50,87,59,100
1,193139,151.188.201.173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1586172,1586172,1539129276,,,63,65,100,100,100,76,1,1,6,3,a10172004,28,74,51,50,100,76
1,380505,172.56.23.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1586161,1586161,1539129285,,,83,100,99,100,100,100,1,1,6,3,k04052005,90,50,51,81,50,72
1,434343,151.188.201.173,"Mozilla/5.0 (X11; CrOS x86_64 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1586157,1586157,1539129315,,,61,42,60,63,58,64,1,1,NULL,3,a10162004,42,29,60,54,59,66
